Platform ID No.;Pass dur. (s);Msg Date;Loc. date;Longitude;Latitude;Loc. quality;SENSOR 01;SENSOR 02;SENSOR 03;SENSOR 04;SENSOR 05;SENSOR 06;SENSOR 07;SENSOR 08;SENSOR 09;SENSOR 10;SENSOR 11;SENSOR 12;SENSOR 13;SENSOR 14;SENSOR 15;SENSOR 16;SENSOR 17;SENSOR 18;SENSOR 19;SENSOR 20;SENSOR 21;SENSOR 22;SENSOR 23
238465;269;2024-02-07 04:50:51;2024-02-07 04:50:05;-52.32264;-63.61457;1;98;121;00;;;;;;;;;;;;;;;;;;;;
238465;269;2024-02-07 04:52:19;2024-02-07 04:50:05;-52.32264;-63.61457;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-06 14:36:42;2024-02-06 14:41:11;-52.13912;-63.68156;1;67;66;01;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-06 14:38:12;2024-02-06 14:41:11;-52.13912;-63.68156;1;93;151;53;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-06 14:39:44;2024-02-06 14:41:11;-52.13912;-63.68156;1;100;119;00;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-06 14:41:14;2024-02-06 14:41:11;-52.13912;-63.68156;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-06 14:42:42;2024-02-06 14:41:11;-52.13912;-63.68156;1;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-06 14:44:12;2024-02-06 14:41:11;-52.13912;-63.68156;1;88;16;165;253;168;206;176;124;03;165;70;31;193;53;138;229;192;243;184;198;70;66;209
238465;536;2024-02-06 14:45:38;2024-02-06 14:41:11;-52.13912;-63.68156;1;73;64;03;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-06 13:27:22;2024-02-06 13:31:54;-52.09841;-63.68496;2;91;104;53;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-06 13:28:52;2024-02-06 13:31:54;-52.09841;-63.68496;2;75;144;165;253;168;206;176;127;03;53;208;160;148;106;210;240;01;255;01;184;208;00;00
238465;547;2024-02-06 13:30:22;2024-02-06 13:31:54;-52.09841;-63.68496;2;103;120;00;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-06 13:31:52;2024-02-06 13:31:54;-52.09841;-63.68496;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-06 13:33:26;2024-02-06 13:31:54;-52.09841;-63.68496;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-06 13:34:56;2024-02-06 13:31:54;-52.09841;-63.68496;2;77;133;03;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-06 13:36:29;2024-02-06 13:31:54;-52.09841;-63.68496;2;85;110;53;;;;;;;;;;;;;;;;;;;;
238465;364;2024-02-06 13:27:22;2024-02-06 13:28:06;-52.09972;-63.68678;2;91;104;53;;;;;;;;;;;;;;;;;;;;
238465;364;2024-02-06 13:28:52;2024-02-06 13:28:06;-52.09972;-63.68678;2;75;144;165;252;168;206;176;127;03;53;208;160;148;106;242;240;09;00;127;67;191;191;255
238465;364;2024-02-06 13:31:52;2024-02-06 13:28:06;-52.09972;-63.68678;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;364;2024-02-06 13:33:26;2024-02-06 13:28:06;-52.09972;-63.68678;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-06 11:49:02;2024-02-06 11:52:49;-52.06536;-63.6859;2;69;92;03;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-06 11:50:32;2024-02-06 11:52:49;-52.06536;-63.6859;2;95;35;53;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-06 11:52:06;2024-02-06 11:52:49;-52.06536;-63.6859;2;97;118;00;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-06 11:53:36;2024-02-06 11:52:49;-52.06536;-63.6859;2;81;208;165;253;168;206;176;127;03;47;91;142;84;106;74;236;01;255;255;181;208;255;128
238465;363;2024-02-06 11:55:05;2024-02-06 11:52:49;-52.06536;-63.6859;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-06 11:43:00;2024-02-06 11:43:00;-52.03954;-63.68755;0;86;30;53;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-06 11:46:01;2024-02-06 11:43:00;-52.03954;-63.68755;0;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-06 11:47:31;2024-02-06 11:43:00;-52.03954;-63.68755;0;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-06 11:49:02;2024-02-06 11:43:00;-52.03954;-63.68755;0;69;92;03;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-06 11:50:32;2024-02-06 11:43:00;-52.03954;-63.68755;0;95;35;53;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-06 11:52:06;2024-02-06 11:43:00;-52.03954;-63.68755;0;97;126;00;;;;;;;;;;;;;;;;;;;;
238465;449;2024-02-06 10:05:30;2024-02-06 10:07:17;-52.09052;-63.67582;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;449;2024-02-06 10:06:59;2024-02-06 10:07:17;-52.09052;-63.67582;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;449;2024-02-06 10:08:29;2024-02-06 10:07:17;-52.09052;-63.67582;3;78;75;03;;;;;;;;;;;;;;;;;;;;
238465;449;2024-02-06 10:11:29;2024-02-06 10:07:17;-52.09052;-63.67582;3;97;118;00;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-06 09:26:33;2024-02-06 09:28:47;-52.06876;-63.68096;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-06 09:28:03;2024-02-06 09:28:47;-52.06876;-63.68096;1;27;143;92;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-06 09:29:33;2024-02-06 09:28:47;-52.06876;-63.68096;1;71;70;03;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-06 09:31:03;2024-02-06 09:28:47;-52.06876;-63.68096;1;88;198;52;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-06 07:44:42;2024-02-06 07:46:29;-51.91732;-63.62929;0;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-06 07:46:11;2024-02-06 07:46:29;-51.91732;-63.62929;0;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-06 07:47:41;2024-02-06 07:46:29;-51.91732;-63.62929;0;73;63;03;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-06 07:50:40;2024-02-06 07:46:29;-51.91732;-63.62929;0;110;117;00;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-03 10:57:50;2024-02-03 11:01:29;-59.36647;-65.60921;0;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-03 11:00:54;2024-02-03 11:01:29;-59.36647;-65.60921;0;75;90;03;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-03 11:02:23;2024-02-03 11:01:29;-59.36647;-65.60921;0;85;196;41;;;;;;;;;;;;;;;;;;;;
238465;547;2024-02-03 11:06:57;2024-02-03 11:01:29;-59.36647;-65.60921;0;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 10:48:46;2024-02-03 10:51:46;-59.30172;-65.62728;2;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 10:50:16;2024-02-03 10:51:46;-59.30172;-65.62728;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 10:51:46;2024-02-03 10:51:46;-59.30172;-65.62728;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 10:53:18;2024-02-03 10:51:46;-59.30172;-65.62728;2;75;05;03;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 10:54:48;2024-02-03 10:51:46;-59.30172;-65.62728;2;81;191;41;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-03 10:44:12;2024-02-03 10:48:45;-59.30712;-65.62258;3;78;208;165;253;168;206;176;127;129;170;196;06;20;83;112;88;01;255;255;176;96;255;160
238465;546;2024-02-03 10:45:42;2024-02-03 10:48:45;-59.30712;-65.62258;3;65;07;03;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-03 10:47:16;2024-02-03 10:48:45;-59.30712;-65.62258;3;80;186;41;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-03 10:48:46;2024-02-03 10:48:45;-59.30712;-65.62258;3;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-03 10:50:16;2024-02-03 10:48:45;-59.30712;-65.62258;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-03 10:51:46;2024-02-03 10:48:45;-59.30712;-65.62258;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;546;2024-02-03 10:53:18;2024-02-03 10:48:45;-59.30712;-65.62258;3;75;05;03;;;;;;;;;;;;;;;;;;;;
238465;446;2024-02-03 10:23:15;2024-02-03 10:25:28;-59.30363;-65.62291;2;80;170;41;;;;;;;;;;;;;;;;;;;;
238465;446;2024-02-03 10:24:45;2024-02-03 10:25:28;-59.30363;-65.62291;2;99;108;00;;;;;;;;;;;;;;;;;;;;
238465;446;2024-02-03 10:26:13;2024-02-03 10:25:28;-59.30363;-65.62291;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;446;2024-02-03 10:27:43;2024-02-03 10:25:28;-59.30363;-65.62291;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;446;2024-02-03 10:29:11;2024-02-03 10:25:28;-59.30363;-65.62291;2;75;05;03;;;;;;;;;;;;;;;;;;;;
238465;268;2024-02-03 10:14:18;2024-02-03 10:16:31;-59.33013;-65.62657;3;68;03;19;;;;;;;;;;;;;;;;;;;;
238465;268;2024-02-03 10:15:48;2024-02-03 10:16:31;-59.33013;-65.62657;3;83;165;41;;;;;;;;;;;;;;;;;;;;
238465;268;2024-02-03 10:17:16;2024-02-03 10:16:31;-59.33013;-65.62657;3;99;108;00;;;;;;;;;;;;;;;;;;;;
238465;268;2024-02-03 10:18:46;2024-02-03 10:16:31;-59.33013;-65.62657;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-03 10:02:24;2024-02-03 10:04:36;-59.30423;-65.62634;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-03 10:05:21;2024-02-03 10:04:36;-59.30423;-65.62634;3;68;06;03;;;;;;;;;;;;;;;;;;;;
238465;536;2024-02-03 10:09:48;2024-02-03 10:04:36;-59.30423;-65.62634;3;99;108;00;;;;;;;;;;;;;;;;;;;;
238465;458;2024-02-03 09:44:18;2024-02-03 09:46:34;-59.30859;-65.62381;2;82;144;41;;;;;;;;;;;;;;;;;;;;
238465;458;2024-02-03 09:45:48;2024-02-03 09:46:34;-59.30859;-65.62381;2;99;108;00;;;;;;;;;;;;;;;;;;;;
238465;458;2024-02-03 09:47:21;2024-02-03 09:46:34;-59.30859;-65.62381;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;458;2024-02-03 09:48:51;2024-02-03 09:46:34;-59.30859;-65.62381;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;458;2024-02-03 09:50:22;2024-02-03 09:46:34;-59.30859;-65.62381;2;65;07;03;;;;;;;;;;;;;;;;;;;;
238465;450;2024-02-03 09:29:18;2024-02-03 09:29:17;-59.30448;-65.62774;3;64;240;165;253;168;206;176;127;01;165;213;134;20;83;12;218;01;255;255;176;128;255;128
238465;450;2024-02-03 09:30:48;2024-02-03 09:29:17;-59.30448;-65.62774;3;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;450;2024-02-03 09:32:19;2024-02-03 09:29:17;-59.30448;-65.62774;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;450;2024-02-03 09:33:49;2024-02-03 09:29:17;-59.30448;-65.62774;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;450;2024-02-03 09:35:18;2024-02-03 09:29:17;-59.30448;-65.62774;3;65;07;03;;;;;;;;;;;;;;;;;;;;
238465;450;2024-02-03 09:36:48;2024-02-03 09:29:17;-59.30448;-65.62774;3;85;139;41;;;;;;;;;;;;;;;;;;;;
238465;451;2024-02-03 09:17:18;2024-02-03 09:14:15;-59.31461;-65.62826;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;451;2024-02-03 09:18:48;2024-02-03 09:14:15;-59.31461;-65.62826;2;71;09;03;;;;;;;;;;;;;;;;;;;;
238465;451;2024-02-03 09:20:16;2024-02-03 09:14:15;-59.31461;-65.62826;2;82;128;41;;;;;;;;;;;;;;;;;;;;
238465;451;2024-02-03 09:21:46;2024-02-03 09:14:15;-59.31461;-65.62826;2;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;360;2024-02-03 08:20:16;2024-02-03 08:23:17;-59.29841;-65.62584;3;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;360;2024-02-03 08:21:46;2024-02-03 08:23:17;-59.29841;-65.62584;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;360;2024-02-03 08:23:19;2024-02-03 08:23:17;-59.29841;-65.62584;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;360;2024-02-03 08:24:49;2024-02-03 08:23:17;-59.29841;-65.62584;3;74;16;03;;;;;;;;;;;;;;;;;;;;
238465;360;2024-02-03 08:26:16;2024-02-03 08:23:17;-59.29841;-65.62584;3;91;92;41;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-03 07:14:17;2024-02-03 07:16:32;-59.29746;-65.62474;1;72;26;03;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-03 07:15:47;2024-02-03 07:16:32;-59.29746;-65.62474;1;93;45;41;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-03 07:17:17;2024-02-03 07:16:32;-59.29746;-65.62474;1;105;110;00;;;;;;;;;;;;;;;;;;;;
238465;270;2024-02-03 07:18:47;2024-02-03 07:16:32;-59.29746;-65.62474;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 06:42:31;2024-02-03 06:45:34;-59.30101;-65.62532;3;78;20;03;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 06:44:05;2024-02-03 06:45:34;-59.30101;-65.62532;3;92;24;41;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 06:45:35;2024-02-03 06:45:34;-59.30101;-65.62532;3;105;110;00;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 06:47:06;2024-02-03 06:45:34;-59.30101;-65.62532;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 06:48:36;2024-02-03 06:45:34;-59.30101;-65.62532;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 05:51:39;2024-02-03 05:55:03;-59.28493;-65.61817;2;105;110;00;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 05:54:43;2024-02-03 05:55:03;-59.28493;-65.61817;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 05:56:11;2024-02-03 05:55:03;-59.28493;-65.61817;2;73;15;03;;;;;;;;;;;;;;;;;;;;
238465;362;2024-02-03 05:57:41;2024-02-03 05:55:03;-59.28493;-65.61817;2;95;249;40;;;;;;;;;;;;;;;;;;;;
238465;355;2024-02-03 05:35:09;2024-02-03 05:38:07;-59.28202;-65.62511;2;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;355;2024-02-03 05:36:39;2024-02-03 05:38:07;-59.28202;-65.62511;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;355;2024-02-03 05:38:07;2024-02-03 05:38:07;-59.28202;-65.62511;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;355;2024-02-03 05:39:37;2024-02-03 05:38:07;-59.28202;-65.62511;2;73;15;03;;;;;;;;;;;;;;;;;;;;
238465;355;2024-02-03 05:41:04;2024-02-03 05:38:07;-59.28202;-65.62511;2;84;238;40;;;;;;;;;;;;;;;;;;;;
238465;629;2024-02-03 04:32:10;2024-02-03 04:38:25;-59.28794;-65.62387;3;82;192;40;;;;;;;;;;;;;;;;;;;;
238465;629;2024-02-03 04:36:42;2024-02-03 04:38:25;-59.28794;-65.62387;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;629;2024-02-03 04:38:11;2024-02-03 04:38:25;-59.28794;-65.62387;3;70;12;03;;;;;;;;;;;;;;;;;;;;
238465;629;2024-02-03 04:39:41;2024-02-03 04:38:25;-59.28794;-65.62387;3;83;197;40;;;;;;;;;;;;;;;;;;;;
238465;629;2024-02-03 04:41:09;2024-02-03 04:38:25;-59.28794;-65.62387;3;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;629;2024-02-03 04:42:39;2024-02-03 04:38:25;-59.28794;-65.62387;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:06:47;2024-02-03 04:17:16;-59.28914;-65.62595;3;76;14;03;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:09:47;2024-02-03 04:17:16;-59.28914;-65.62595;3;105;110;00;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:11:18;2024-02-03 04:17:16;-59.28914;-65.62595;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:12:48;2024-02-03 04:17:16;-59.28914;-65.62595;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:15:47;2024-02-03 04:17:16;-59.28914;-65.62595;3;80;181;40;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:17:17;2024-02-03 04:17:16;-59.28914;-65.62595;3;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;720;2024-02-03 04:18:47;2024-02-03 04:17:16;-59.28914;-65.62595;3;13;01;144;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-03 04:14:17;2024-02-03 04:16:31;-59.2908;-65.62545;3;70;12;03;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-03 04:15:47;2024-02-03 04:16:31;-59.2908;-65.62545;3;80;181;40;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-03 04:17:17;2024-02-03 04:16:31;-59.2908;-65.62545;3;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-03 04:18:47;2024-02-03 04:16:31;-59.2908;-65.62545;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-03 04:20:15;2024-02-03 04:16:31;-59.2908;-65.62545;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;448;2024-02-03 04:21:45;2024-02-03 04:16:31;-59.2908;-65.62545;3;76;14;03;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 03:45:38;2024-02-03 03:51:43;-59.25784;-65.61849;1;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 03:47:10;2024-02-03 03:51:43;-59.25784;-65.61849;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 03:48:40;2024-02-03 03:51:43;-59.25784;-65.61849;1;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 03:50:13;2024-02-03 03:51:43;-59.25784;-65.61849;1;74;16;03;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 03:51:43;2024-02-03 03:51:43;-59.25784;-65.61849;1;89;48;165;253;168;206;176;127;01;143;59;198;52;81;74;220;01;255;255;176;240;255;128
238465;453;2024-02-03 02:55:49;2024-02-03 02:56:35;-59.31843;-65.63141;2;78;20;03;;;;;;;;;;;;;;;;;;;;
238465;453;2024-02-03 02:57:19;2024-02-03 02:56:35;-59.31843;-65.63141;2;84;129;40;;;;;;;;;;;;;;;;;;;;
238465;453;2024-02-03 02:58:51;2024-02-03 02:56:35;-59.31843;-65.63141;2;102;109;00;;;;;;;;;;;;;;;;;;;;
238465;453;2024-02-03 03:00:21;2024-02-03 02:56:35;-59.31843;-65.63141;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;453;2024-02-03 03:01:55;2024-02-03 02:56:35;-59.31843;-65.63141;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;631;2024-02-03 02:31:55;2024-02-03 02:34:10;-59.30568;-65.62861;2;78;20;03;;;;;;;;;;;;;;;;;;;;
238465;631;2024-02-03 02:33:25;2024-02-03 02:34:10;-59.30568;-65.62861;2;81;113;40;;;;;;;;;;;;;;;;;;;;
238465;631;2024-02-03 02:34:57;2024-02-03 02:34:10;-59.30568;-65.62861;2;105;110;00;;;;;;;;;;;;;;;;;;;;
238465;631;2024-02-03 02:36:27;2024-02-03 02:34:10;-59.30568;-65.62861;2;84;208;165;253;168;206;176;127;01;138;71;198;20;80;230;220;01;255;255;177;64;255;128
238465;631;2024-02-03 02:37:56;2024-02-03 02:34:10;-59.30568;-65.62861;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;631;2024-02-03 02:39:26;2024-02-03 02:34:10;-59.30568;-65.62861;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;721;2024-02-03 02:25:55;2024-02-03 02:30:02;-59.3396;-65.6159;1;88;108;40;;;;;;;;;;;;;;;;;;;;
238465;721;2024-02-03 02:27:25;2024-02-03 02:30:02;-59.3396;-65.6159;1;105;110;00;;;;;;;;;;;;;;;;;;;;
238465;721;2024-02-03 02:37:56;2024-02-03 02:30:02;-59.3396;-65.6159;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 01:51:15;2024-02-03 01:53:53;-59.48122;-65.65381;1;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 01:52:45;2024-02-03 01:53:53;-59.48122;-65.65381;1;79;17;03;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 01:54:15;2024-02-03 01:53:53;-59.48122;-65.65381;1;95;87;40;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 01:57:18;2024-02-03 01:53:53;-59.48122;-65.65381;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;543;2024-02-03 01:28:41;2024-02-03 01:30:28;-59.52585;-65.63163;1;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;543;2024-02-03 01:30:11;2024-02-03 01:30:28;-59.52585;-65.63163;1;74;16;03;;;;;;;;;;;;;;;;;;;;
238465;543;2024-02-03 01:33:09;2024-02-03 01:30:28;-59.52585;-65.63163;1;108;111;00;;;;;;;;;;;;;;;;;;;;
238465;543;2024-02-03 01:34:42;2024-02-03 01:30:28;-59.52585;-65.63163;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;447;2024-02-03 00:49:50;2024-02-03 00:48:17;-59.6522;-65.63494;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;447;2024-02-03 00:51:20;2024-02-03 00:48:17;-59.6522;-65.63494;3;73;15;03;;;;;;;;;;;;;;;;;;;;
238465;447;2024-02-03 00:52:47;2024-02-03 00:48:17;-59.6522;-65.63494;3;81;46;40;;;;;;;;;;;;;;;;;;;;
238465;447;2024-02-03 00:55:44;2024-02-03 00:48:17;-59.6522;-65.63494;3;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 00:42:14;2024-02-03 00:45:14;-59.65851;-65.6582;1;64;18;03;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 00:43:44;2024-02-03 00:45:14;-59.65851;-65.6582;1;80;176;165;253;168;206;176;127;01;130;187;198;20;80;80;222;01;255;255;176;240;255;128
238465;363;2024-02-03 00:45:14;2024-02-03 00:45:14;-59.65851;-65.6582;1;90;41;40;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 00:46:47;2024-02-03 00:45:14;-59.65851;-65.6582;1;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-03 00:48:17;2024-02-03 00:45:14;-59.65851;-65.6582;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 00:12:09;2024-02-03 00:15:12;-59.65093;-65.69869;2;64;18;03;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 00:13:42;2024-02-03 00:15:12;-59.65093;-65.69869;2;83;20;40;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 00:15:12;2024-02-03 00:15:12;-59.65093;-65.69869;2;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 00:16:44;2024-02-03 00:15:12;-59.65093;-65.69869;2;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;365;2024-02-03 00:18:14;2024-02-03 00:15:12;-59.65093;-65.69869;2;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-02 23:49:25;2024-02-02 23:52:03;-59.63151;-65.74907;1;83;04;40;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-02 23:50:55;2024-02-02 23:52:03;-59.63151;-65.74907;1;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-02 23:52:24;2024-02-02 23:52:03;-59.63151;-65.74907;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;363;2024-02-02 23:55:28;2024-02-02 23:52:03;-59.63151;-65.74907;1;64;18;03;;;;;;;;;;;;;;;;;;;;
238465;537;2024-02-02 23:29:57;2024-02-02 23:29:56;-59.5583;-65.75744;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;537;2024-02-02 23:32:56;2024-02-02 23:29:56;-59.5583;-65.75744;1;75;21;03;;;;;;;;;;;;;;;;;;;;
238465;537;2024-02-02 23:34:26;2024-02-02 23:29:56;-59.5583;-65.75744;1;81;250;39;;;;;;;;;;;;;;;;;;;;
238465;537;2024-02-02 23:35:56;2024-02-02 23:29:56;-59.5583;-65.75744;1;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;537;2024-02-02 23:38:54;2024-02-02 23:29:56;-59.5583;-65.75744;1;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:00:03;2024-02-02 23:02:16;-59.59351;-65.81521;1;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:01:33;2024-02-02 23:02:16;-59.59351;-65.81521;1;65;23;03;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:03:03;2024-02-02 23:02:16;-59.59351;-65.81521;1;82;229;39;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:04:30;2024-02-02 23:02:16;-59.59351;-65.81521;1;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:00:03;2024-02-02 23:02:16;-59.59835;-65.81044;3;27;143;28;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:01:33;2024-02-02 23:02:16;-59.59835;-65.81044;3;65;23;03;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:03:03;2024-02-02 23:02:16;-59.59835;-65.81044;3;82;229;39;;;;;;;;;;;;;;;;;;;;
238465;267;2024-02-02 23:04:30;2024-02-02 23:02:16;-59.59835;-65.81044;3;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;539;2024-02-02 22:37:29;2024-02-02 22:39:27;-59.64758;-65.81667;1;65;23;03;;;;;;;;;;;;;;;;;;;;
238465;539;2024-02-02 22:38:59;2024-02-02 22:39:27;-59.64758;-65.81667;1;82;213;39;;;;;;;;;;;;;;;;;;;;
238465;539;2024-02-02 22:40:27;2024-02-02 22:39:27;-59.64758;-65.81667;1;111;112;00;;;;;;;;;;;;;;;;;;;;
238465;539;2024-02-02 22:41:57;2024-02-02 22:39:27;-59.64758;-65.81667;1;12;01;144;;;;;;;;;;;;;;;;;;;;
238465;539;2024-02-02 22:43:28;2024-02-02 22:39:27;-59.64758;-65.81667;1;27;143;28;;;;;;;;;;;;;;;;;;;;
